Status vozidla,Druh vozidla,Druh vozidla 2.ø. TP,Druh registraèní znaèky,Kategorie,Tovární znaèka,Obchodní oznaèení,Výrobce vozidla,Palivo,Výrobce motoru,Barva vozidla,Druh karoserie,Výrobce karoserie,Øazení pøevodovky,Spojovací zaøízení,Platnost technické prohlídky,Bez rozlišení,Rok,Mìsíc / Bez rozlišení,Vše
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),JINÉ,JINÉ,JINÉ,TESLA,Elektropohon,TESLA,BÍLÁ,JINÉ,TESLA,JINÉ,Ano,PLATNÁ,Vše,2022,April,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),JINÉ,JINÉ,JINÉ,TESLA,Elektropohon,TESLA,ŠEDÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2020,June,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),JINÉ,JINÉ,JINÉ,TESLA,Elektropohon,Neuvedeno,BÍLÁ,JINÉ,TESLA,JINÉ,Ne,OSTATNÍ,Vše,2022,April,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),JINÉ,JINÉ,JINÉ,TESLA,Elektropohon,Neuvedeno,BÍLÁ,JINÉ,TESLA,JINÉ,Ne,PLATNÁ,Vše,2021,September,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),JINÉ,NISSAN,JINÉ,NISSAN,Elektropohon,NISSAN,ŠEDÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2016,December,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,June,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,July,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,March,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,April,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,November,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2021,November,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,May,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,June,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,July,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,September,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,December,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,January,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,February,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,March,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2020,June,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,February,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,March,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,April,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,September,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,January,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,February,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,March,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,TESLA,JINÉ,Ne,PLATNÁ,Vše,2022,September,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,TESLA,JINÉ,Ne,PLATNÁ,Vše,2023,March,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,BÍLÁ,JINÉ,TESLA,JINÉ,Ano,PLATNÁ,Vše,2023,March,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2019,September,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,April,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2021,October,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,MODRÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2018,March,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,MODRÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,April,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,MODRÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2020,March,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,MODRÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2020,September,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,MODRÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,October,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,MODRÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,March,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,MODRÁ,VÍCEÚÈELOVÉ VOZIDLO,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2021,December,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,ZELENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,September,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,ŠEDÁ,JINÉ,JINÉ,JINÉ,Ne,OSTATNÍ,Vše,2022,September,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,ŠEDÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,September,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,ŠEDÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,January,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,TESLA,ŠEDÁ,VÍCEÚÈELOVÉ VOZIDLO,JINÉ,JINÉ,Ano,OSTATNÍ,Vše,2019,December,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,January,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,February,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,August,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,October,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,November,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,January,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2024,July,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,August,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,September,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,December,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,5 DVÉØOVÁ,JINÉ,JINÉ,Ano,OSTATNÍ,Vše,2018,February,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERNÁ,3 DVÉØOVÁ,JINÉ,AUTOMATICKÁ,Ne,PLATNÁ,Vše,2012,January,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,BÍLÁ,JINÉ,NEUVEDENO,JINÉ,Ano,PLATNÁ,Vše,2022,March,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,BÍLÁ,JINÉ,JINÉ,JINÉ,Ne,OSTATNÍ,Vše,2021,January,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,BÍLÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2012,January,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,BÍLÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2020,November,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,BÍLÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,January,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,BÍLÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,September,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,BÍLÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,February,2
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,BÍLÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,March,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,September,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,January,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,BÍLÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,March,3
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,BÍLÁ,JINÉ,JINÉ,AUTOMATICKÁ,Ne,PLATNÁ,Vše,2022,November,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,BÍLÁ,JINÉ,JINÉ,AUTOMATICKÁ,Ne,PLATNÁ,Vše,2024,May,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,BÍLÁ,JINÉ,BMW,JINÉ,Ne,PLATNÁ,Vše,2022,December,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,BÍLÁ,JINÉ,TESLA,JINÉ,Ne,PLATNÁ,Vše,2023,March,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,BÍLÁ,AF,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,December,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,BÍLÁ,AF,TESLA,JINÉ,Ne,PLATNÁ,Vše,2023,January,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ORANŽOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2023,April,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,August,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,November,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2024,January,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERVENÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2022,September,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,ÈERVENÁ,5 DVÉØOVÁ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2022,September,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,FIALOVÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2024,May,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,FIALOVÁ,JINÉ,JINÉ,JINÉ,Ano,PLATNÁ,Vše,2020,December,1
PROVOZOVANÉ,OSOBNÍ AUTOMOBIL,VÍCEÚÈELOVÉ VOZIDLO,RZ ELEKTRICKÉHO VOZIDLA (801-819),M1,JINÉ,JINÉ,JINÉ,Elektropohon,Neuvedeno,MODRÁ,JINÉ,JINÉ,JINÉ,Ne,PLATNÁ,Vše,2023,April,1
